"County
Number","District
Number","School
Number","County
Name",District Name,School Name,Enrollment,Number tested,"Percent
tested","Average
score",Total scores above 21,Percent scores above 21,
48,70532,4830055,Solano,Dixon Unified,Maine Prairie High (Continuation),51,0,0,NA,NA,NA,
48,70540,4830451,Solano,Fairfield-Suisun Unified,Armijo High,536,37,6.9,    24.2,      28,     5.2,
48,70540,4830030,Solano,Fairfield-Suisun Unified,Bird (Mary),15,0,0,NA,NA,NA,
48,70540,4833000,Solano,Fairfield-Suisun Unified,Fairfield High,512,35,6.8,    23.5,      25,     4.9,
48,70540,4830170,Solano,Fairfield-Suisun Unified,Rodriguez (Angelo) High,390,48,12.3,    20.7,      24,     6.2,
48,70540,4836003,Solano,Fairfield-Suisun Unified,Sem Yeto Continuation High,198,0,0,NA,NA,NA,
48,10488,6089668,Solano,Solano County Office of Education,Solano County Community,17,0,0,NA,NA,NA,
48,10488,6069538,Solano,Solano County Office of Education,Solano County Special Education,17,0,0,NA,NA,NA,
48,10488,4830071,Solano,Solano County Office of Education,Solano Juvenile Hall,20,0,0,NA,NA,NA,
48,70565,4830154,Solano,Travis Unified,Travis Community Day,1,0,0,NA,NA,NA,
48,70565,4830022,Solano,Travis Unified,Travis Education Center High,43,0,0,NA,NA,NA,
48,70565,4838801,Solano,Travis Unified,Vanden High,284,16,5.6,    23.1,      13,     4.6,
48,70573,4830113,Solano,Vacaville Unified,Buckingham (Elise P.) Charter,42,4,9.5,NA,NA,NA,
48,70573,4833869,Solano,Vacaville Unified,Country High,25,0,0,NA,NA,NA,
48,70573,4837803,Solano,Vacaville Unified,Vacaville High,431,41,9.5,    22.6,      27,     6.3,
48,70573,4830089,Solano,Vacaville Unified,Wood (Will C.) High,500,23,4.6,    22.5,      16,     3.2,
48,70581,4830147,Solano,Vallejo City Unified,Bethel (Jesse M.) High,283,20,7.1,    17.0,       4,     1.4,
48,70581,0101980,Solano,Vallejo City Unified,Community Day,4,0,0,NA,NA,NA,
48,70581,0108233,Solano,Vallejo City Unified,HOPE,16,0,0,NA,NA,NA,
48,70581,4833950,Solano,Vallejo City Unified,Hogan High,396,14,3.5,    19.2,       4,     1.0,
48,70581,4830196,Solano,Vallejo City Unified,MIT Academy,44,0,0,NA,NA,NA,
48,70581,6116255,Solano,Vallejo City Unified,Mare Island Technology Academy,0,8,0,NA,NA,NA,
48,70581,4838058,Solano,Vallejo City Unified,Peoples High (Continuation),46,0,0,NA,NA,NA,
48,70581,4838504,Solano,Vallejo City Unified,Vallejo High,432,29,6.7,    19.0,      11,     2.5,
49,70656,4930855,Sonoma,Cloverdale Unified,Cloverdale High,94,1,1.1,NA,NA,NA,
49,70656,4930848,Sonoma,Cloverdale Unified,Johanna Echols-Hansen High (Continuation),16,0,0,NA,NA,NA,
49,73882,4930046,Sonoma,Cotati-Rohnert Park Unified,El Camino High,29,0,0,NA,NA,NA,
49,73882,4930194,Sonoma,Cotati-Rohnert Park Unified,Phoenix High (Continuation),6,0,0,NA,NA,NA,
49,73882,4935482,Sonoma,Cotati-Rohnert Park Unified,Rancho Cotate High,437,40,9.2,    23.4,      27,     6.2,
49,70706,4930053,Sonoma,Geyserville Unified,Buena Vista High,3,0,0,NA,NA,NA,
49,70706,4932109,Sonoma,Geyserville Unified,Geyserville Educational Park High,17,0,0,NA,NA,NA,
49,70730,6120588,Sonoma,Harmony Union Elementary,Pathways Charter,48,1,2.1,NA,NA,NA,
49,75390,4932554,Sonoma,Healdsburg Unified,Healdsburg High,199,28,14.1,    25.9,      27,    13.6,
49,75390,4930251,Sonoma,Healdsburg Unified,Marce Becerra Academy,11,0,0,NA,NA,NA,
49,70862,4930103,Sonoma,Petaluma Joint Union High,Carpe Diem High (Continuation),4,0,0,NA,NA,NA,
49,70862,4930012,Sonoma,Petaluma Joint Union High,Casa Grande High,347,52,15,    22.8,      39,    11.2,
49,70862,4935151,Sonoma,Petaluma Joint Union High,Petaluma High,323,45,13.9,    23.3,      33,    10.2,
49,70862,4935862,Sonoma,Petaluma Joint Union High,San Antonio High,23,0,0,NA,NA,NA,
49,70862,4930111,Sonoma,Petaluma Joint Union High,Sonoma Mountain High (Continuation),7,0,0,NA,NA,NA,
49,70862,4930236,Sonoma,Petaluma Joint Union High,Valley Oaks High (Alternative),34,0,0,NA,NA,NA,
49,70920,4930160,Sonoma,Santa Rosa High,Allen (Elsie) High,360,18,5,    19.4,       8,     2.2,
49,70920,4930244,Sonoma,Santa Rosa High,Carrillo (Maria) High,327,35,10.7,    25.7,      31,     9.5,
49,70920,4930202,Sonoma,Santa Rosa High,Grace High,21,0,0,NA,NA,NA,
49,70920,4930145,Sonoma,Santa Rosa High,Mesa High,15,0,0,NA,NA,NA,
49,70920,4930210,Sonoma,Santa Rosa High,Midrose High,16,0,0,NA,NA,NA,
49,70920,4934154,Sonoma,Santa Rosa High,Montgomery High,411,52,12.7,    25.4,      46,    11.2,
49,70920,4930137,Sonoma,Santa Rosa High,Nueva Vista High,23,0,0,NA,NA,NA,
49,70920,4935292,Sonoma,Santa Rosa High,Piner High,290,15,5.2,    22.6,      11,     3.8,
49,70920,4935607,Sonoma,Santa Rosa High,Ridgway High (Continuation),220,0,0,NA,NA,NA,
49,70920,4936803,Sonoma,Santa Rosa High,Santa Rosa High,437,63,14.4,    24.4,      53,    12.1,
49,10496,4930343,Sonoma,Sonoma County Office of Education,Sonoma County Alternative Education Programs,104,0,0,NA,NA,NA,
49,10496,4930079,Sonoma,Sonoma County Office of Education,Sonoma County Court,45,0,0,NA,NA,NA,
49,10496,6069413,Sonoma,Sonoma County Office of Education,Sonoma County Special Education,62,0,0,NA,NA,NA,
49,70953,4930152,Sonoma,Sonoma Valley Unified,Creekside High,12,0,0,NA,NA,NA,
49,70953,4937256,Sonoma,Sonoma Valley Unified,Sonoma Valley High,362,60,16.6,    24.3,      47,    13.0,
49,70961,4930319,Sonoma,Twin Hills Union Elementary,Orchard View,24,0,0,NA,NA,NA,
49,70607,4930400,Sonoma,West Sonoma County Union High,Analy High,333,45,13.5,    25.7,      41,    12.3,
49,70607,4931507,Sonoma,West Sonoma County Union High,El Molino High,255,23,9,    21.9,      15,     5.9,
49,70607,4930327,Sonoma,West Sonoma County Union High,Laguna High (Continuation),41,0,0,NA,NA,NA,
49,70607,4930186,Sonoma,West Sonoma County Union High,Nuevo Leon High (Continuation),10,0,0,NA,NA,NA,
49,70607,4930368,Sonoma,West Sonoma County Union High,Russian River Charter,24,0,0,NA,NA,NA,
49,75358,4930228,Sonoma,Windsor Unified,Windsor High,256,27,10.5,    22.3,      17,     6.6,
49,75358,4930269,Sonoma,Windsor Unified,Windsor Oaks Academy,29,0,0,NA,NA,NA,
50,71043,5030200,Stanislaus,Ceres Unified,Argus High (Continuation),119,0,0,NA,NA,NA,
50,71043,5030879,Stanislaus,Ceres Unified,Ceres High,486,24,4.9,    22.5,      19,     3.9,
50,71043,5030168,Stanislaus,Ceres Unified,Endeavor Alternative,82,0,0,NA,NA,NA,
50,71068,5030267,Stanislaus,Denair Unified,Denair Charter Academy,37,0,0,NA,NA,NA,
50,71068,5031521,Stanislaus,Denair Unified,Denair High,89,9,10.1,NA,NA,NA,
50,75549,5032669,Stanislaus,Hughson Unified,Dickens (Billy Joe) High (Cont.),11,0,0,NA,NA,NA,
50,75549,5032651,Stanislaus,Hughson Unified,Hughson High,174,6,3.4,NA,NA,NA,
50,71134,5030275,Stanislaus,Keyes Union,Gold Rush Home Study Charter,34,0,0,NA,NA,NA,
50,71175,5030010,Stanislaus,Modesto City High,Beyer (Fred C.) High,692,98,14.2,    22.6,      66,     9.5,
50,71175,5031380,Stanislaus,Modesto City High,Davis (Grace M.) High,681,91,13.4,    22.4,      62,     9.1,
50,71175,5034913,Stanislaus,Modesto City High,Elliott (Robert) Alternative Education Center,446,0,0,NA,NA,NA,
50,71175,5030135,Stanislaus,Modesto City High,Johansen (Peter) High,636,87,13.7,    22.8,      53,     8.3,
50,71175,5034905,Stanislaus,Modesto City High,Modesto High,635,83,13.1,    21.7,      44,     6.9,
50,71175,5031802,Stanislaus,Modesto City High,Thomas Downey High,526,51,9.7,    22.1,      33,     6.3,
50,73601,5030184,Stanislaus,Newman-Crows Landing Unified,Newman-Crows Landing Independent Study,13,0,0,NA,NA,NA,
50,73601,5035902,Stanislaus,Newman-Crows Landing Unified,Orestimba High,155,12,7.7,    20.3,       6,     3.9,
50,73601,5030036,Stanislaus,Newman-Crows Landing Unified,West Side Valley High (Continuation),10,0,0,NA,NA,NA,
50,75564,5031950,Stanislaus,Oakdale Joint Unified,East Stanislaus High (Cont.),45,0,0,NA,NA,NA,
50,75564,5035654,Stanislaus,Oakdale Joint Unified,Oakdale High,343,25,7.3,    21.5,      12,     3.5,
50,75564,5030176,Stanislaus,Oakdale Joint Unified,Oakdale Home Study Charter,27,0,0,NA,NA,NA,
50,75564,5030192,Stanislaus,Oakdale Joint Unified,Valley Oak High,34,0,0,NA,NA,NA,
50,71217,5030127,Stanislaus,Patterson Joint Unified,Del Puerto High,29,0,0,NA,NA,NA,
50,71217,5036256,Stanislaus,Patterson Joint Unified,Patterson High,253,20,7.9,    17.9,       5,     2.0,
50,75556,5036850,Stanislaus,Riverbank Unified,Riverbank High,158,4,2.5,NA,NA,NA,
50,10504,5030085,Stanislaus,Stanislaus County Office of Education,Allard (John B.),114,0,0,NA,NA,NA,
50,10504,0101501,Stanislaus,Stanislaus County Office of Education,Archway Academy,37,0,0,NA,NA,NA,
50,10504,5030325,Stanislaus,Stanislaus County Office of Education,Community Middle College,19,0,0,NA,NA,NA,
50,10504,5030226,Stanislaus,Stanislaus County Office of Education,Petersen Alternative Center,75,0,0,NA,NA,NA,
50,10504,5030069,Stanislaus,Stanislaus County Office of Education,Stanislaus County Juvenile Hall/Court,18,0,0,NA,NA,NA,
50,10504,6069546,Stanislaus,Stanislaus County Office of Education,Stanislaus County Special Education,25,0,0,NA,NA,NA,
50,10504,5030309,Stanislaus,Stanislaus County Office of Education,Stanislaus Teen Recovery,3,0,0,NA,NA,NA,
50,10504,5030234,Stanislaus,Stanislaus County Office of Education,Valley Business High,30,0,0,NA,NA,NA,
50,75739,5030218,Stanislaus,Turlock Unified,Freedom Alternative High,66,0,0,NA,NA,NA,
50,75739,5030283,Stanislaus,Turlock Unified,Pitman (John H.) High,372,19,5.1,    22.6,      12,     3.2,
50,75739,5036884,Stanislaus,Turlock Unified,Roselawn High,87,0,0,NA,NA,NA,
50,75739,5037700,Stanislaus,Turlock Unified,Turlock High,471,54,11.5,    21.6,      30,     6.4,
50,75572,5030317,Stanislaus,Waterford Unified,Connecting Waters Charter,162,3,1.9,NA,NA,NA,
50,75572,5030259,Stanislaus,Waterford Unified,Waterford High,138,20,14.5,    18.1,       4,     2.9,
51,71373,5132758,Sutter,East Nicolaus Joint Union High,East Nicolaus High,69,6,8.7,NA,NA,NA,
51,71373,5130117,Sutter,East Nicolaus Joint Union High,Three Rivers High (Continuation),4,0,0,NA,NA,NA,
51,71399,5130067,Sutter,Live Oak Unified,Live Oak Alternative,4,0,0,NA,NA,NA,
51,71399,5135256,Sutter,Live Oak Unified,Live Oak High,101,24,23.8,    18.6,       7,     6.9,
51,71399,5130059,Sutter,Live Oak Unified,Valley Oak Continuation High,8,0,0,NA,NA,NA,
51,10512,5130083,Sutter,Sutter County Office of Education,Sutter County Alternative/Opportunity,64,0,0,NA,NA,NA,
51,10512,6069454,Sutter,Sutter County Office of Education,Sutter County Special Education,31,0,0,NA,NA,NA,
51,71449,5130042,Sutter,Sutter Union High,Butte View High,13,0,0,NA,NA,NA,
51,71449,5137500,Sutter,Sutter Union High,Sutter High,178,15,8.4,    21.5,       7,     3.9,
51,71464,5130018,Sutter,Yuba City Unified,Powell (Albert) Continuation,77,1,1.3,NA,NA,NA,
51,71464,5130125,Sutter,Yuba City Unified,Yuba City Charter,22,0,0,NA,NA,NA,
51,71464,5139001,Sutter,Yuba City Unified,Yuba City High,620,91,14.7,    22.7,      57,     9.2,
51,71464,5130075,Sutter,Yuba City Unified,Yuba City Unified Alternative,44,0,0,NA,NA,NA,
52,71506,5231675,Tehema,Corning Union High,Centennial Continuation High,35,0,0,NA,NA,NA,
52,71506,5231709,Tehema,Corning Union High,Corning High,207,4,1.9,NA,NA,NA,
52,71506,5230057,Tehema,Corning Union High,Corning-Center Alternative Learning,4,0,0,NA,NA,NA,
52,71571,5235106,Tehema,Los Molinos Unified,Los Molinos High,42,8,19,NA,NA,NA,
52,71571,5230032,Tehema,Los Molinos Unified,Los Molinos High Community Day,2,0,0,NA,NA,NA,
52,71605,6119671,Tehema,Mineral Elementary,Mineral Charter,11,0,0,NA,NA,NA,
52,71639,5230040,Tehema,Red Bluff Joint Union High,Rebound (Community Day),6,0,0,NA,NA,NA,
52,71639,5237201,Tehema,Red Bluff Joint Union High,Red Bluff High,340,14,4.1,    23.5,      10,     2.9,
52,71639,5230065,Tehema,Red Bluff Joint Union High,Red Bluff Independent Study High,62,0,0,NA,NA,NA,
52,71639,5237151,Tehema,Red Bluff Joint Union High,Salisbury High (Continuation),44,0,0,NA,NA,NA,
52,71621,5230073,Tehema,Red Bluff Union Elementary,Sacramento River Discovery Charter,3,0,0,NA,NA,NA,
52,10520,5230016,Tehema,Tehama County Office of Education,Tehama County Juvenile Justice Center,7,0,0,NA,NA,NA,
52,10520,6069462,Tehema,Tehama County Office of Education,Tehama County Special Education,1,0,0,NA,NA,NA,
53,75028,5337407,Trinity,Mountain Valley Unified,Hayfork High,27,0,0,NA,NA,NA,
53,75028,5330022,Trinity,Mountain Valley Unified,Valley High,4,0,0,NA,NA,NA,
53,73833,5337423,Trinity,Southern Trinity Joint Unified,Southern Trinity High,7,0,0,NA,NA,NA,
53,10538,5330048,Trinity,Trinity County Office of Education,Trinity County Juvenile Hall,2,0,0,NA,NA,NA,
53,10538,6069421,Trinity,Trinity County Office of Education,Trinity County Special Education,2,0,0,NA,NA,NA,
53,71779,5330014,Trinity,Trinity Union High,Alps View High (Continuation),16,0,0,NA,NA,NA,
53,71779,5337456,Trinity,Trinity Union High,Trinity High,96,0,0,NA,NA,NA,
54,71803,5430301,Tulare,Alpaugh Unified,Alpaugh Junior-Senior High,15,0,0,NA,NA,NA,
54,71803,5430111,Tulare,Alpaugh Unified,Tule Continuation High,4,0,0,NA,NA,NA,
54,71860,5430095,Tulare,Cutler-Orosi Joint Unified,Esperanza High (Independent Study),32,0,0,NA,NA,NA,
54,71860,5430806,Tulare,Cutler-Orosi Joint Unified,Lovell High,46,0,0,NA,NA,NA,
54,71860,5433230,Tulare,Cutler-Orosi Joint Unified,Orosi High,147,21,14.3,    16.6,       2,     1.4,
54,75531,5431184,Tulare,Dinuba Unified,Dinuba High,276,36,13,    19.4,      10,     3.6,
54,75531,0102186,Tulare,Dinuba Unified,Dinuba Independent Study,76,0,0,NA,NA,NA,
54,75531,5431119,Tulare,Dinuba Unified,Sierra Vista High (Cont.),50,0,0,NA,NA,NA,
54,71928,5430319,Tulare,Exeter Union High,Exeter Community Day,2,0,0,NA,NA,NA,
54,71928,5431598,Tulare,Exeter Union High,Exeter High,203,9,4.4,NA,NA,NA,
54,71928,5430087,Tulare,Exeter Union High,Exeter Independent Study (Alternative),11,0,0,NA,NA,NA,
54,71928,5431614,Tulare,Exeter Union High,Kaweah High,38,0,0,NA,NA,NA,
54,75325,5430277,Tulare,Farmersville Unified,Deep Creek Academy,34,0,0,NA,NA,NA,
54,75325,5430210,Tulare,Farmersville Unified,Farmersville High,125,18,14.4,    15.7,       2,     1.6,
54,71993,5430194,Tulare,Lindsay Unified,Cairns (John J.) Continuation,30,0,0,NA,NA,NA,
54,71993,5430236,Tulare,Lindsay Unified,Lindsay Community Day,1,0,0,NA,NA,NA,
54,71993,5432414,Tulare,Lindsay Unified,Lindsay Senior High,193,38,19.7,    18.5,      10,     5.2,
54,75523,5430624,Tulare,Porterville Unified,Citrus High (Cont.),135,0,0,NA,NA,NA,
54,75523,5430038,Tulare,Porterville Unified,Frazier High,9,0,0,NA,NA,NA,
54,75523,5430251,Tulare,Porterville Unified,Granite Hills High,279,9,3.2,NA,NA,NA,
54,75523,5432786,Tulare,Porterville Unified,Monache High,418,39,9.3,    21.5,      21,     5.0,
54,75523,5434113,Tulare,Porterville Unified,Porterville High,384,13,3.4,    20.8,       5,     1.3,
54,75523,5430350,Tulare,Porterville Unified,Prospect Education Center,41,0,0,NA,NA,NA,
54,75523,5434931,Tulare,Porterville Unified,Strathmore High,104,2,1.9,NA,NA,NA,
54,75523,5430228,Tulare,Porterville Unified,Vine Street Community Day,2,0,0,NA,NA,NA,
54,10546,5430327,Tulare,Tulare County Office of Education,La Sierra High,73,0,0,NA,NA,NA,
54,10546,6069439,Tulare,Tulare County Office of Education,Special Education,41,0,0,NA,NA,NA,
54,10546,5430343,Tulare,Tulare County Office of Education,Tulare County Community,58,0,0,NA,NA,NA,
54,10546,5430061,Tulare,Tulare County Office of Education,Tulare County Court,64,0,0,NA,NA,NA,
54,72249,0107649,Tulare,Tulare Joint Union High,Countryside Community Day,3,0,0,NA,NA,NA,
54,72249,5430186,Tulare,Tulare Joint Union High,Sierra Vista High,130,0,0,NA,NA,NA,
54,72249,5435409,Tulare,Tulare Joint Union High,Tulare High,414,30,7.2,    19.5,      14,     3.4,
54,72249,5430145,Tulare,Tulare Joint Union High,Tulare Technical Preparatory High,84,0,0,NA,NA,NA,
54,72249,5435466,Tulare,Tulare Joint Union High,Tulare Western High,402,51,12.7,    20.8,      25,     6.2,
54,72256,5430269,Tulare,Visalia Unified,Charter Alternatives Academy,27,0,0,NA,NA,NA,
54,72256,5430046,Tulare,Visalia Unified,Golden West High,517,45,8.7,    21.2,      25,     4.8,
54,72256,5432828,Tulare,Visalia Unified,Mt. Whitney High,457,31,6.8,    22.1,      16,     3.5,
54,72256,5434527,Tulare,Visalia Unified,Redwood High,556,58,10.4,    21.3,      34,     6.1,
54,72256,5430012,Tulare,Visalia Unified,River Bend (OH),5,0,0,NA,NA,NA,
54,72256,5435839,Tulare,Visalia Unified,Sequoia High,269,0,0,NA,NA,NA,
54,72280,5436258,Tulare,Woodlake Union High,Bravo Lake High,11,0,0,NA,NA,NA,
54,72280,5430285,Tulare,Woodlake Union High,Woodlake Community Day,5,0,0,NA,NA,NA,
54,72280,5436282,Tulare,Woodlake Union High,Woodlake High,170,64,37.6,    17.3,      12,     7.1,
55,75184,5530084,Tuolumne,Big Oak Flat-Groveland Unified,Pedro (Don) High,20,0,0,NA,NA,NA,
55,75184,5530076,Tuolumne,Big Oak Flat-Groveland Unified,Tioga High,20,1,5,NA,NA,NA,
55,72389,5530043,Tuolumne,Sonora Union High,Bird (Theodore) High,52,0,0,NA,NA,NA,
55,72389,5530019,Tuolumne,Sonora Union High,Cassina (Dario) High,30,0,0,NA,NA,NA,
55,72389,5536503,Tuolumne,Sonora Union High,Sonora High,289,12,4.2,    23.8,      10,     3.5,
55,72413,5530100,Tuolumne,Summerville Union High,Cold Springs High,1,0,0,NA,NA,NA,
55,72413,5530050,Tuolumne,Summerville Union High,Long Barn High,8,0,0,NA,NA,NA,
55,72413,5530175,Tuolumne,Summerville Union High,Mountain High,1,0,0,NA,NA,NA,
55,72413,5530092,Tuolumne,Summerville Union High,Southfork High,1,0,0,NA,NA,NA,
55,72413,5536750,Tuolumne,Summerville Union High,Summerville High,133,1,0.8,NA,NA,NA,
55,10553,5530035,Tuolumne,Tuolumne County Office of Education,Tuolumne County Alternative/Opportunity,3,0,0,NA,NA,NA,
55,10553,5530167,Tuolumne,Tuolumne County Office of Education,Tuolumne County Community Day,2,0,0,NA,NA,NA,
55,10553,5530118,Tuolumne,Tuolumne County Office of Education,Tuolumne County Juvenile Hall/Community,4,0,0,NA,NA,NA,
55,10553,5530142,Tuolumne,Tuolumne County Office of Education,Tuolumne County Special Education,3,0,0,NA,NA,NA,
56,73759,5630314,Ventura,Conejo Valley Unified,Century High,12,0,0,NA,NA,NA,
56,73759,5630108,Ventura,Conejo Valley Unified,Conejo Valley High (Continuation),41,0,0,NA,NA,NA,
56,73759,5633748,Ventura,Conejo Valley Unified,Newbury Park High,384,47,12.2,    23.4,      38,     9.9,
56,73759,5637004,Ventura,Conejo Valley Unified,Thousand Oaks High,573,65,11.3,    24.9,      56,     9.8,
56,73759,5630116,Ventura,Conejo Valley Unified,Westlake High,494,123,24.9,    24.9,     104,    21.1,
56,72454,5630173,Ventura,Fillmore Unified,Fillmore Community High (Continuation),18,0,0,NA,NA,NA,
56,72454,5632021,Ventura,Fillmore Unified,Fillmore Senior High,243,13,5.3,    18.7,       4,     1.6,
56,72470,5630363,Ventura,Mesa Union Elementary,Golden Valley Charter,19,0,0,NA,NA,NA,
56,73940,5630215,Ventura,Moorpark Unified,Community High,89,0,0,NA,NA,NA,
56,73940,5633250,Ventura,Moorpark Unified,Moorpark Memorial High,519,86,16.6,    23.6,      67,    12.9,
56,73940,5630371,Ventura,Moorpark Unified,The High School at Moorpark College,60,8,13.3,NA,NA,NA,
56,73874,5630132,Ventura,Oak Park Unified,Oak Park High,249,66,26.5,    24.6,      53,    21.3,
56,73874,5630256,Ventura,Oak Park Unified,Oak Park Home Independent Study School (OPHISS),20,0,0,NA,NA,NA,
56,73874,5630199,Ventura,Oak Park Unified,Oak View High,21,0,0,NA,NA,NA,
56,72520,5631817,Ventura,Ojai Unified,Chaparral High,45,0,0,NA,NA,NA,
56,72520,5634076,Ventura,Ojai Unified,Nordhoff High,297,14,4.7,    25.3,      13,     4.4,
56,72546,5631619,Ventura,Oxnard Union High,Camarillo (Adolfo) High,597,55,9.2,    23.2,      43,     7.2,
56,72546,5631742,Ventura,Oxnard Union High,Channel Islands High,672,77,11.5,    19.1,      29,     4.3,
56,72546,5630066,Ventura,Oxnard Union High,Frontier High,254,0,0,NA,NA,NA,
56,72546,5632849,Ventura,Oxnard Union High,Hueneme High,528,65,12.3,    19.0,      22,     4.2,
56,72546,5634548,Ventura,Oxnard Union High,Oxnard High,636,35,5.5,    22.7,      24,     3.8,
